,0,1
172,808.4318958629261,683.9943140203302
173,107.75981556285511,28.174272017045453
174,863.3840664950284,446.91020618785507
175,567.2671456770463,429.7048672762784
176,475.65837513316757,273.20895108309657
177,854.9583851207385,576.7257551713423
178,872.056524103338,450.4010287198153
179,872.0157970081675,321.3299283114346
180,872.5105979225851,419.630293412642
181,886.6260320490056,127.31156782670453
182,841.838711825284,180.03207120028407
183,875.6764914772726,272.6124988902699
184,848.890186656605,466.8139371004971
185,791.1289423162286,195.23437499999997
186,217.17459938742897,195.72326660156247
187,638.0743546919389,162.1721857244318
188,425.37819602272725,252.73554021661928
189,685.3927889737215,266.1284290660511
190,695.4699845747514,688.3022551103071
191,664.6323256059126,702.7984376387162
192,525.614013671875,641.9129250266335
193,467.392051003196,473.463301225142
194,505.6672252308238,580.3444463556463
195,526.2320639870383,438.11157226562494
196,499.8727971857244,424.102422540838
197,322.12571577592325,452.261435768821
198,252.59918212890622,109.81606223366477
199,635.8551233465021,388.38969837535507
200,412.73641412908376,175.89754971590907
201,320.11743718927556,159.13646351207385
202,642.5616455078125,412.70255348899144
203,498.69567871093744,481.19445800781244
204,804.4427767666903,269.52498002485794
205,213.17393909801135,144.5516690340909
206,858.296231356534,216.53958407315338
207,292.00972123579544,141.90130060369316
208,833.8888549804686,133.32536177201703
209,861.1804754083806,294.3011474609375
210,807.9672241210936,197.84434925426135
211,236.57076748934657,126.93242853338067
212,851.9434426047585,418.7079967151988
213,646.6659268465909,274.01109175248575
214,811.0760220614346,118.69135076349431
215,661.3330078125,290.3887384588068
216,115.56721080433238,389.3685913085937
217,161.55678488991475,147.91903409090907
218,191.97065873579544,362.03890713778407
219,853.5142655806108,536.1890203302556
220,280.66439541903407,231.44409179687497
221,114.26413796164772,427.455694025213
222,132.36866344105113,491.88953746448857
223,719.9885697798295,659.0127147327769
224,712.9566955566405,665.7168925892222
225,503.64976362748575,263.9502507990057
226,182.4341652610085,331.34995893998575
227,722.0387684215199,474.0528730912642
228,849.0387240323153,217.07658247514203
229,191.4057783647017,365.5421863902699
230,274.62427312677556,143.41075550426135
231,486.22797185724426,333.18933660333806
232,150.8099365234375,321.95281982421875
233,520.854825106534,277.9317405007102
234,404.74799416281957,258.40243252840907
235,865.7004061612215,56.78067294034091
236,880.8779629794034,55.83557128906249
237,689.9819391424005,118.8253506747159
238,644.481631192294,289.046797318892
239,216.05324485085225,148.87301358309657
240,350.51843816583806,185.91380726207385
241,876.3116455078124,493.0866588245738
242,148.32308682528407,115.89655095880681
243,184.46491588245738,357.8769475763494
244,716.8257279829545,228.20889559659088
245,967.7736317027698,273.1422840465199
