,0,1
0,241.213720703125,183.20584716796876
1,237.608642578125,181.29931640625
2,126.331396484375,235.6286865234375
3,173.29404296875,413.5428955078125
4,526.0431884765625,616.3574462890625
5,618.2360107421875,684.0703125
6,485.61134033203126,401.0028564453125
7,566.8931274414062,459.8022827148437
8,520.45712890625,794.843896484375
9,642.8561767578125,691.6042724609375
10,390.576708984375,827.012060546875
11,494.0064453125,569.1689697265625
12,540.0696044921875,575.235791015625
13,274.6260498046875,365.230712890625
14,500.703857421875,634.247216796875
15,441.930712890625,832.93818359375
16,542.4181274414062,734.5142578125
17,408.6410888671875,462.562841796875
18,498.81922607421876,792.6548828125
19,467.70909423828124,373.690283203125
20,505.0697998046875,773.99228515625
21,459.5373168945313,226.675
22,498.44921875,299.5796630859375
23,385.6215576171875,259.19032592773436
24,522.7756225585938,459.1063232421875
25,466.9287841796875,500.39365234375
26,470.005810546875,603.95263671875
27,401.1581787109375,840.997802734375
28,540.2777099609375,627.991943359375
29,500.75538330078126,814.3654296875
30,603.6610107421875,680.104833984375
31,473.97108154296876,411.6599853515625
32,491.5436645507813,391.473095703125
33,873.2,355.4
34,826.5033203125,567.25703125
35,767.6442016601562,617.456884765625
36,478.089990234375,397.21290283203126
37,174.957666015625,385.46136474609375
38,189.21171875,284.9168701171875
39,552.3068603515625,815.039599609375
40,260.8837646484375,406.5007080078125
41,257.2794921875,458.5605224609375
42,479.87257080078126,327.7060043334961
43,366.4238525390625,239.1249267578125
44,177.351904296875,400.1732666015625
45,261.9361572265625,407.791015625
46,434.1466064453125,847.2216796875
47,542.5474731445313,658.770849609375
48,506.9538940429687,771.883154296875
49,126.87861328125,251.2079284667969
50,495.593408203125,339.18270721435545
51,580.4806884765625,453.6694702148437
52,499.0111450195312,785.692431640625
53,447.2521240234375,362.87379150390626
54,454.2156616210938,358.51807861328126
55,449.0674072265625,286.45200805664064
56,518.2313232421875,613.38671875
57,517.5692993164063,478.533544921875
58,469.4154907226563,401.4127685546875
59,638.5698608398437,760.8748046875
60,443.65355224609374,616.39228515625
61,461.0695068359375,359.684326171875
62,458.88885498046875,841.003125
63,571.1084228515625,211.12252197265624
64,440.4827392578125,355.14256591796874
65,360.8402099609375,294.54038391113284
66,413.0314208984375,844.19375
67,498.62080078125,571.878076171875
68,493.19451904296875,756.6447265625
69,281.6589599609375,471.0666259765625
70,231.351904296875,255.14696044921874
71,233.629296875,335.2054496765137
72,519.1794189453125,510.95263671875
73,233.95732421875,465.20745849609375
74,183.508203125,320.88562774658203
75,264.6820068359375,405.895263671875
76,444.386328125,830.853173828125
77,485.4460815429687,790.51962890625
78,476.4924682617187,374.4732666015625
79,223.19365234375,211.60615234375
80,499.991015625,613.821484375
81,512.3675537109375,795.93095703125
82,500.08568115234374,587.7797607421875
83,551.4731079101563,462.47041015625
84,669.834521484375,749.9593017578125
85,396.90546875,629.0399169921875
86,699.0427917480469,629.809423828125
87,141.893701171875,281.7718994140625
88,475.42620849609375,224.25413818359374
89,432.12451171875,224.575732421875
90,440.6240966796875,428.0358642578125
91,585.613623046875,242.5741394042969
92,718.6035583496093,785.142822265625
93,349.8796875,317.5617706298828
94,458.50556640625,460.784716796875
95,540.60205078125,621.5341796875
96,490.931640625,609.6262939453125
97,671.6770263671875,732.815283203125
98,449.608544921875,836.335009765625
99,438.1912841796875,849.428173828125
100,415.83447265625,433.8401611328125
101,873.2,374.6
102,446.985791015625,489.708447265625
103,468.6854248046875,223.10986328125
104,278.962060546875,188.3516357421875
105,240.1986328125,262.00501708984376
106,329.0297607421875,384.12900390625
107,147.94287109375,306.37306823730466
108,183.8458984375,416.1845703125
109,680.8388793945312,686.177587890625
110,634.6631713867188,731.3521484375
111,539.4848754882812,608.57099609375
112,428.3574951171875,181.0329345703125
113,202.933984375,295.3363891601563
114,485.76776123046875,317.4825103759766
115,170.18798828125,209.44912109375
116,586.314013671875,644.7622314453125
117,632.2469970703125,696.866845703125
118,581.1949829101562,784.666259765625
119,221.18486328125,241.2207275390625
120,281.38359375,465.8689331054687
121,450.4778198242187,437.487548828125
122,576.9985229492188,778.86875
123,492.2357177734375,286.4639831542969
